date,a1_spy_hvr,a2_soft_hrp_hvr,a3_soft_ml_hvr,a4_soft_eq_hvr,b1_spy_hmm,b2_soft_hrp_hmm,b3_soft_ml_hmm,b4_soft_eq_hmm,SPY
2025-04-25,127358.15417030633,128548.2221408682,104187.45135638682,129720.16039213663,122153.6021525802,133520.75275212125,106415.48940913829,136016.3476313557,134760.0946813634
2025-04-28,127371.71690215493,128633.32833691037,104256.42934388909,129806.04247760693,122167.93892891685,133633.21563554226,106505.1218635166,136130.912523567,134811.48873171047
2025-04-29,127524.90179779078,128671.96056028822,104287.74049566494,129845.0269001794,122191.43845616646,133736.03326679833,106587.06709168885,136235.65188720377,135660.7142303018
2025-04-30,127545.81509410753,128691.53101725562,104303.60221665457,129864.77577553899,122205.83612880981,133781.891302037,106623.6157566917,136282.36704072222,135714.5556163796
2025-05-01,127742.64539449126,128607.79650984495,104235.7359733693,129780.27788400248,122260.13090147226,133625.11583811938,106498.66635836774,136122.66133534868,136676.35855858825
2025-05-02,128138.58202556442,128610.00122759072,104237.52288196335,129782.5027015444,122354.4392080919,133625.85509752354,106499.25554506473,136123.41441202053,138705.19987943035
2025-05-05,127998.2971328823,128662.5664949182,104280.12667018779,129835.54719173817,122333.01475928075,133679.0521389105,106541.6533677075,136177.60574276958,137909.81576691684
2025-05-06,127816.6894740729,128835.37121773223,104420.18371144823,130009.92732696391,122327.7264745443,133854.75721114277,106681.68958580744,136356.59486388174,136757.120637705
2025-05-07,127919.31274451199,128853.38501562,104434.7837709428,130028.10535161768,122343.43524257027,134065.5617429829,106903.78248182952,136548.46523687636,137332.24453444552
2025-05-08,128112.10914325704,128649.02110860076,104269.14822758822,129821.87831591547,122395.39667377775,133958.28239021858,107227.53170824923,136647.73010150748,138289.1528051925
2025-05-09,128114.92824060051,128684.96953063873,104298.28417680667,129858.15446968055,122429.53871890181,133886.61269767827,107233.34188779464,136619.24561226755,138112.94463257416
2025-05-12,128923.25054208183,128481.3680859686,104133.26660395053,129652.69684748382,122553.0850841462,134679.9886359727,108455.4746606892,137835.17167608088,142677.2257705362
2025-05-13,129108.58948249317,128412.74801218536,104077.65050533558,129583.45118364626,122603.75939577904,134416.7390987345,108719.04503807738,137898.72362016627,143619.45002689832
2025-05-14,129140.09187312858,128236.72142579168,103934.98216576707,129405.81981201013,122608.5440559714,134034.38090975612,108618.7491442916,137672.15456328812,143803.00020670914
2025-05-15,129271.92940983655,128607.36815154616,104235.38879190953,129779.84562048069,122639.81427377235,135483.5521736014,109130.8123380836,138773.44788067104,144505.38556145184
2025-05-16,129473.94889272659,128741.26600536949,104343.91208301077,129914.96418365373,122715.47634440676,136619.42295158692,109653.66631807637,139744.00749983388,145420.6891247751
2025-05-19,129500.98909426779,128804.83865775097,104395.4372812382,129979.11641015783,122719.57541883575,136885.51704698772,109711.37223812187,139928.24463498875,145579.7659472778
2025-05-20,129440.73908860129,128894.56997902246,104468.16390097995,130069.66578683283,122732.9527203743,136855.70836494688,109475.97835737963,139762.79310523067,145090.29880111566
2025-05-21,129035.74319387243,128676.14849993834,104291.13479199447,129849.25302010604,122682.78746725534,135142.63485591937,108309.5595673558,138142.89826564636,142645.4104060357
2025-05-22,129068.25181222001,128659.41253461271,104277.57040701718,129832.36447765715,122710.22592250313,134521.0927668218,108161.46114656427,137704.3796745388,142701.69912784436
2025-05-23,128945.63290775302,128881.85121688798,104457.85543160458,130056.831071295,122736.5704972659,134818.62669461814,108031.32339037918,137773.38164424594,141727.65950698167
2025-05-27,129457.45482798206,128982.992498556,104539.82974590012,130158.89442978987,124353.59060711511,136089.67187139622,109118.359207436,139168.71360513393,144674.25172687782
2025-05-28,128984.00371197505,128850.13578183019,104432.15028926733,130024.82649547057,123891.62085636011,135335.52096464104,108730.85088698987,138570.8155352885,143837.26290694054
2025-05-29,129297.11713148408,128998.02781864224,104552.01576958854,130174.06682269156,124213.6401572929,135739.02351531613,108920.20016009644,138828.8519523,144405.04479648866
2025-05-30,129226.50624435571,129150.769394306,104675.81176784924,130328.20090065601,124137.77431663225,136329.96960131064,109097.78579464664,139251.09487040626,144243.52063825517
2025-06-02,129675.34941291182,129207.97361762193,104722.17539804848,130385.92663890478,124599.22333114906,136550.56588489213,109230.7121010838,139488.04761556967,145056.03610088435
2025-06-03,130133.25645521456,129189.021676472,104706.81497988179,130366.80191819867,125069.76489239663,136634.0840601101,109342.03119353161,139569.19733134046,145883.23557789836
2025-06-04,130112.15766999868,129229.22510170138,104739.3995799695,130407.37186683128,125047.98565544627,135951.78690557074,109091.00386858446,139153.8693631902,145844.07820620536
2025-06-05,129737.97223114493,128901.60181359555,104388.59749606473,130046.7688284676,124660.72476106472,135601.02798166484,108865.74120800175,138859.31459797858,145139.24551573186
2025-06-06,130559.55823155877,129671.87667761737,105085.5951784009,130856.06044894898,125505.58210179137,136409.85670768307,109582.97721875085,139716.9786278282,146629.67297579563
2025-06-09,130641.9361568304,129397.40298966087,104979.23516087681,130684.73001842006,125588.60328498945,136113.89342340152,109519.28246217058,139530.41008667432,146761.82910525938
2025-06-10,131094.99565344545,129828.56521924156,105372.72203165517,131144.33304275034,126055.36981229199,136524.99099103463,109988.70196975041,139976.5493373362,147593.92325373506
2025-06-11,130869.1557699413,129659.72024369177,105215.43202553502,130956.90335265268,125822.1330245012,136363.04449147277,109809.9417551558,139788.57097036016,147172.98150803562
2025-06-12,131188.98508077092,129858.04798700509,105137.93476394066,130980.35458072186,126151.37764034294,136562.42655747326,109684.5193800637,139813.34398670934,147757.89474769938
2025-06-13,130325.74256350292,128818.79882671835,104331.64675696703,130006.38165747396,125255.74017082171,135450.67685243246,108920.59152811808,138752.77638796243,146105.94312940212
2025-06-16,131074.71393830306,129402.92685441853,104968.20656336844,130706.70829160298,126028.87247894482,136069.6926045604,109608.13705621117,139498.38165746175,147496.0298245026
2025-06-17,130409.49781034378,128727.6384649478,104455.492038105,130055.23801171938,125339.86887538986,135378.62326191063,109033.82689532192,138815.75481465543,146235.65192313507
2025-06-18,130408.90784034747,128777.0232218896,104471.96328201435,130089.50502398999,125337.23357081444,135426.04015285155,109055.46922375732,138846.0998166031,146213.62590155783
2025-06-20,130235.73985108352,128882.75878896075,104488.57524876458,130122.84140435782,125156.4513563299,135547.28457507712,109030.2412179681,138901.60409249767,145871.27226664542
2025-06-23,131024.02523680871,130019.70441949092,105297.713588269,131215.1204921566,125968.06033212894,136718.65938603244,109883.28699833035,140048.2296457288,147312.115586638
2025-06-24,131898.33567279135,130792.9663469949,105975.05693034446,132017.8428257277,126870.8702887303,137555.68996471466,110560.52130269566,140916.49172147422,148939.50761586305
2025-06-25,131948.67605961804,130031.92599424304,105634.94200483448,131396.50069965728,126921.85226516928,136815.10012654937,110226.86967299622,140297.9657705824,149022.96361736176
2025-06-26,132577.94541057476,130594.46212021665,106115.01501554366,131989.21735822386,127749.26683350497,137426.0060970655,110761.44744391069,140942.0922021101,150188.89305006448
2025-06-27,133206.19607380283,131095.88593313843,106569.68760063477,132561.529878516,128293.41545215779,137929.49234271178,111302.85248466762,141530.95402595532,150935.0878869942
2025-06-30,133838.3400891337,131635.7192012757,106898.41789940374,133028.17554664533,128813.05584390122,138487.75173525678,111604.98991245741,142017.33146739416,151656.73684113022
2025-07-01,133795.5285534289,131968.79334394998,107065.41887341204,133253.4280931601,128781.48625844627,138837.75965119898,111709.39556407114,142272.87849414456,151607.6450755427
2025-07-02,134397.55755786784,131834.74665733904,107081.32661240487,133226.9682629955,129276.18140541385,138696.14402266723,111740.1579815052,142250.5427340986,152294.92979376746
2025-07-03,135449.2879623496,132431.3877302763,107564.11145926945,133825.09586055457,130146.74694231279,139356.001442003,112216.16101677412,142914.10291007865,153495.2234623814
2025-07-07,134447.72700608647,131913.0470519418,107004.56135999512,133217.96050991723,129330.82074885492,138806.89127580667,111634.87037648285,142267.76016127874,152351.38532419305
2025-07-08,134374.63927752574,131327.68584345843,106505.91877047728,132784.34958353933,129271.05620450269,138201.91617764902,111353.73370270296,141805.65219023335,152267.92932269437
2025-07-09,135174.42018318866,131752.11308665414,106884.50360219198,133175.83979081683,129927.21623178424,138663.56697462918,111701.26346711066,142226.11333572702,153181.03616262152
2025-07-10,135552.9663471314,132210.08503300714,107322.04057816236,133573.9607944109,130240.76997948636,139166.95771764976,112144.88861810627,142674.23970845388,153613.0436997914
2025-07-11,135080.29974946595,131825.08399553012,107013.1003559503,133142.6737910087,129858.98666098432,138759.22468120122,111796.80903353251,142206.52856762896,153073.03427832908
2025-07-14,135336.21106870993,132309.4009665684,107398.64706613994,133646.0201597231,130070.24501954511,139264.10958439624,112199.37947510676,142733.83380870547,153365.1302835746
2025-07-15,134762.3959900056,131291.7048101346,106528.28803917076,132665.59059785548,129603.57602120689,138199.09492070955,111301.82713832859,141687.01470372255,152709.75521298172
2025-07-16,135209.73979014647,131611.36169463472,106805.7264879258,133019.3948491775,129973.5327384457,138534.1512756269,111615.16361182001,142067.3581826236,153220.30957509155
2025-07-17,136030.87277033192,132122.42345506756,107176.2384390493,133542.16611949098,130644.51497130572,139081.53663713907,112048.58411319493,142646.09681267597,154157.96229781245
2025-07-18,135932.4498585893,132592.681665095,107649.95717615304,133781.57163747895,130572.71623611359,139592.9286990794,112426.98311814,142903.43566070715,154045.05123696127
2025-07-21,136188.46419423394,132849.20510781577,107803.60582663924,133949.61426551273,130786.03610801989,139808.4892569895,112492.18987086973,143015.0428487817,154337.14724220673
2025-07-22,136207.92244447698,133621.5761960926,108459.54533745933,134517.04169263327,130804.06008318267,140599.52570169425,113103.89437347912,143601.98021670023,154359.23853672112
2025-07-23,137357.99369827285,133827.8506428336,108594.31052735347,134991.08714755435,131745.0451671239,140844.21637935314,113383.6812017164,144141.660744477,155672.44326618628
2025-07-24,137403.12937756127,133684.3650102283,108434.57461588692,134848.1911805464,131781.84542935758,140696.3875115056,113245.53285853389,143991.5184851409,155723.98962005312
2025-07-25,137979.48758628953,133903.11587588585,108687.49744423496,135137.0545938028,132258.2074043824,140979.08753141633,113568.24060577998,144358.7864183329,156381.8192789254
2025-07-28,137945.21418176946,133155.51516552584,108137.84552115908,134599.66978007767,132214.651561648,140219.9281659662,113026.69986702965,143805.0178688957,156342.54586645542
2025-07-29,137584.25387927264,133330.3981757044,108309.44982099609,134433.17659544948,131865.9207320195,140376.99087302026,113102.20796355732,143604.0594109976,155930.17503552054
2025-07-30,137412.4241000112,133330.70607805226,108324.99952287723,134334.65965065634,131699.8584321964,140387.46035834594,113038.02435303044,143492.08849369365,155733.80797317062
2025-07-31,136900.99941331107,133297.3647888154,108199.02933179359,134224.85030680033,131205.82309022272,140346.92066161303,112853.1294648475,143350.41742398968,155149.61596267959
2025-08-01,134674.68210699543,132683.90287612012,107604.05219478422,133277.31406146125,129055.31630751373,139658.47143205692,112145.0031615863,142308.0148277163,152606.662505248
2025-08-04,136706.22845892148,133948.34314434582,108575.65372135778,134363.836728163,131016.92722417394,140956.88648803998,113053.82428458439,143420.60003321216,154926.24842925652
2025-08-05,136018.41326236844,133424.0156330665,108179.97929623858,133975.06567276473,130352.67802488159,140411.98059024845,112703.90282818946,143019.7884164119,154140.7801798568
2025-08-06,137052.66531339363,133751.5776359865,108501.2775527411,134474.74669766257,131351.1276025679,140386.56718470657,112726.55034840532,143193.1185151772,155321.43714223575
2025-08-07,136938.74781317954,133627.13380639043,108231.33925545501,134302.30282904342,131241.1113289351,140249.6845153007,112451.2402437386,143003.64701450596,155191.34396342892
2025-08-08,137998.7441658749,133915.60050107943,108535.71233324365,134660.29332881037,132264.4702515949,140551.25036284755,112803.57437111989,143391.50505158235,156401.45598516037
2025-08-11,137728.04979821164,133945.58152880415,108650.04320629864,134622.75291879184,132002.92212937356,140575.55023842666,112828.4902175277,143342.3105471613,156092.17786195924
2025-08-12,139183.2495516413,134972.61496650623,109553.30971414932,135564.30178362914,133408.22434162648,141654.38130954592,113670.37377465965,144346.24506643927,157753.93412709556
2025-08-13,139625.88407626288,135478.054647497,109992.1061319324,136018.5426867374,133864.89566614,142186.0792384684,114087.35804724663,144823.92011662488,158293.94354855787
2025-08-14,139639.0207009967,135323.96061263152,110037.4934821508,135923.54511967214,133877.3503386267,142027.03808456488,114117.88550298692,144725.23797368602,158308.67107823413
2025-08-15,139337.1709902645,135181.05239154957,109925.30203659518,135679.49454750915,133563.90774771065,141870.71594736882,113892.88006106929,144460.5578162969,157938.02824804862
2025-08-18,139308.81418960742,135031.0194798829,109779.29949568951,135675.8735397082,133534.84684524158,141711.6584457545,113842.71955094606,144458.8230868496,157903.6640121374
2025-08-19,138603.87598163847,134993.07992639428,109626.26661148429,135455.43942750324,132810.40006226333,141661.76783704018,113690.23781065307,144197.32515812805,157047.01270263578
2025-08-20,138261.36811721197,134915.2950647514,109555.15838246631,135286.95036807304,132457.51767513927,141568.64546730297,113614.70604219986,144002.36838159885,156629.7326951422
2025-08-21,137742.54953062025,134644.27507632176,109401.69114915765,135046.5110551342,131926.1183157054,141280.4725329024,113419.68256064241,143743.01636216886,156001.35809562242
2025-08-22,139723.9755214408,135842.2390321691,110393.13596052103,136284.88327383762,133952.0783735471,142543.62981578129,114473.87889695144,145059.20218004787,158397.03625629158
2025-08-25,139149.79756835641,135485.54680165736,110276.1025042525,136026.31866001594,133362.55720917514,142173.25725486077,114282.83990215452,144791.36796792826,157699.93318494933
2025-08-26,139695.72321617728,135622.66826618894,110338.14024313875,136281.9409507834,133828.2616042012,142322.09015580025,114472.0138905344,145061.2804765008,158360.21743210097
2025-08-27,139994.42486684854,135772.45309445265,110459.88853265747,136441.5091207972,134089.13278494697,142480.76260316858,114607.46883007645,145236.74590480392,158721.04190916897
2025-08-28,140459.13689668177,135880.27058846087,110624.06399208054,136650.2491344451,134494.1604521691,142592.63644540313,114770.92240163797,145465.06640281805,159283.1426251456
2025-08-29,139679.59523848834,135632.1452072919,110493.8126691029,136256.46644839982,133822.6832765504,142314.84539597988,114565.59094137713,145024.78305146933,158333.21696102782
2025-09-02,138713.62058896598,135220.9224327727,110221.44124199245,135791.42459919528,132986.36696697137,141877.9718566562,114200.2787608737,144524.84722426915,157159.923763487
2025-09-03,139417.7636108546,135614.95806567272,110702.2008875359,136088.04148835395,133599.93686863352,142294.02619169062,114514.76067978927,144850.84710737792,158011.66589642985
2025-09-04,140509.5679301836,136290.91277448687,111297.87253943243,136793.3595338312,134551.48746520438,142996.8188430257,115128.44906458228,145591.6265025254,159332.23439073315
2025-09-05,140131.91139621803,136337.18081485122,111262.34326400593,136775.10014915734,134227.62382781564,142899.32057708007,114879.71685495984,145428.28808602682,158870.7717942108
2025-09-08,140454.88886445953,136302.15040993202,111369.08126776456,136932.59246703505,134509.55393502183,142861.38562779906,114955.00075161416,145595.64042971653,159261.0513306313
2025-09-09,140759.59680502242,136579.42726312598,111513.62294086066,137082.6511423453,134775.56236650856,143151.68989827426,115132.92431300826,145757.1799328094,159629.23957253742
2025-09-10,141141.19405112887,136649.56198977123,111406.02074941927,137214.9313861536,135108.2886495356,143232.6561202187,115022.55176641986,145921.06384648173,160090.70216905975
2025-09-11,142239.26466753855,137695.98691154458,112258.92188903963,138118.38802426372,136062.92926763292,144325.3189688066,115915.06281769859,146871.1919586364,161421.0890164805
2025-09-12,142187.0837680827,137980.05725116728,112439.72994489664,138288.07904592095,136031.08292912494,144629.34808789892,116149.74248970176,147056.23315137363,161367.08807433423
2025-09-15,142944.0768061994,138593.22537314246,112926.42728621254,138876.30841303713,136647.65848248007,145285.30156310258,116706.50555737829,147694.18031861042,162226.19397211517
2025-09-16,142747.25861628907,138178.0867819321,112811.15123278365,138686.13125069105,136490.32394295494,144852.0438920733,116540.4752363511,147488.74764085773,162002.82643869214
2025-09-17,142569.9059616446,138321.27692919274,112884.53068275009,138711.623276389,136348.73849432985,144995.87477504727,116617.82334963766,147507.78114571903,161801.55019978347
2025-09-18,143236.0598351873,138510.00566146584,113034.6442889223,139051.50299450147,136891.40733153626,145203.18942767728,116766.552564123,147886.43090353248,162557.5633898307
2025-09-19,143943.54855658332,138881.62814467875,113310.90902297867,139437.73693167584,137474.02210998544,145596.20198017545,117059.42395556052,148304.2303465949,163360.48719832036
2025-09-22,144624.55314068406,138974.70236851735,113332.09872995547,139632.91762704047,138027.99968391706,145698.2569538562,117073.10761762405,148526.97568583777,164133.3543518577
2025-09-23,143837.27714059307,138896.11421519212,113123.15051527253,139367.5356683119,137390.6491028985,145614.9545459357,116892.3619418718,148243.79774757376,163239.88054060275
2025-09-24,143379.65941051263,138662.35468720834,112965.34702580026,139156.51314438842,137024.4179903503,145358.10342188933,116702.6874281042,148009.17578364257,162720.53350430855
2025-09-25,142718.1740660835,138141.32989654702,112576.55046713838,138723.3267824248,136381.90424754308,144817.23940138883,116299.74179548165,147554.63300488697,161969.81859402545
2025-09-26,143535.81332788602,139048.15681720444,113212.0992942809,139445.61301047986,137163.2427157647,145763.69793281844,116986.35832154917,148318.1029725304,162897.75145034256
2025-09-29,143939.21094776734,139339.41616262723,113449.01945938483,139733.99749479687,137548.73066029843,146067.41113945926,117226.40306421209,148623.6720999451,163355.56447759713
2025-09-30,144481.41204975836,139389.19659031587,113422.7165033066,139782.82920564618,138066.85961800508,146123.5080058032,117207.26889780576,148683.8483835051,163970.9045679931
2025-10-01,144973.73065036625,139105.23297328455,113227.46642189728,139697.296496038,138537.32071160275,145820.10698556507,116954.43364960593,148600.10406420665,164529.63337007267
2025-10-02,145140.7285897795,138987.74008807604,113119.64799420169,139648.58305398418,138696.9044305764,145701.81745143858,116835.66790145988,148555.83569652075,164719.15811791463
2025-10-03,145138.55978537153,139152.4993146945,113110.38001751088,139620.2008341299,138694.8319147456,145863.39318021745,116841.02207167688,148516.38806073397,164716.69675755306
2025-10-06,145659.07284328295,139411.45383856897,113268.66114448388,139910.1480572603,139192.235714144,146204.01064626142,117108.07450531871,148940.1807442728,165307.42324433316
2025-10-07,145119.04054569989,139097.1865345302,113008.72578240899,139498.91192230518,138676.17927226817,145878.11023467372,116718.02005000881,148477.39561458497,164694.5445142988
2025-10-08,145984.39350447757,139216.2457849348,112961.30726659053,139630.33694750184,139503.11308876798,145819.4362580955,116686.37225777746,148614.2016827,165676.62729857073
2025-10-09,145561.47664492455,138815.61187851435,112650.78093787613,139227.3353552316,139098.9725017568,145364.28335717364,116377.13836249105,148183.59976121315,165196.66202806187
2025-10-10,141627.2654488775,137083.40193935778,111276.50760012589,137433.47679436347,135339.42878463736,143694.26183747174,114976.73762761199,146277.1596362112,160731.75433214876
2025-10-13,143510.01635825634,138072.47274268323,112047.29910886224,138476.88421148437,137416.0896471256,144617.6273767019,115827.84220415237,147393.40849155307,163198.03741445576
2025-10-14,143357.53374277506,138455.80900485007,112426.5901987777,138773.69942661354,137248.21586482867,145157.8131609032,116220.84179942953,147719.14230883023,162998.6672251675
2025-10-15,143913.1162956377,138910.16482434142,112721.58556603643,139163.74226832038,137857.53551909167,145625.89986560203,116472.12725571422,148117.53073106098,163722.30717147316
2025-10-16,143062.7328749232,138081.37974328117,111901.31886036026,138357.70089288158,136918.68584772723,144679.17199169923,115634.20071353849,147252.40170706713,162607.3109276757
2025-10-17,143773.09589365817,138545.84743355462,112363.75537920231,138816.16102038615,137695.87928428722,145215.11028863877,116122.39686288772,147746.40202369302,163530.32106326963
2025-10-20,145077.72893666395,139355.1580083678,113025.27062299565,139633.27831972478,139127.9877233884,146090.41841606915,116765.08723986085,148612.9144693903,165231.1210731241
2025-10-21,145075.84928691725,139531.28427011124,113204.33473807893,139896.53805014372,139125.91520755755,146313.04059827275,117033.46319773202,148909.8172809071,165228.65971276248
2025-10-22,144423.9743460049,138969.70437129942,112791.54826494213,139304.78047880915,138402.60718259905,145709.22589378478,116600.23638993285,148279.32598566913,164369.64494656972
2025-10-23,145170.89738127668,139130.08572700684,112871.24644079503,139509.92496368985,139223.32345160638,145735.34239248044,116693.94841289193,148501.01159901594,165344.34364975695
2025-10-24,146208.96887499475,139552.8570728503,113146.5230321291,139902.67105699232,140074.33886866408,146077.76193625524,116908.7703260125,148903.3100085294,166695.63048826644
2025-10-27,147709.22223860992,140473.1024538652,113857.98824848008,140838.34719739205,141319.12775589776,147045.61914055876,117633.78359032026,149892.57615356558,168662.25741717196
2025-10-28,148052.53613284777,140164.06529354362,113589.14093655098,140638.85625214965,141605.65852833647,146627.25221898593,117387.1323537119,149681.6468801378,169110.22500298024
2025-10-29,148120.69270949098,139814.39679421912,113171.68351398711,140350.4950402059,141668.3201640035,146206.33902853754,116884.8381608958,149350.90277613173,169191.44989491248
2025-10-30,146703.83202560202,138867.92326819533,112423.94008820676,139376.52436721782,140494.69156046936,145135.28353213207,116053.05662595334,148311.80032617605,167330.6614615551
2025-10-31,147126.5396398324,139232.2696491397,112836.00935358115,139868.81784520962,140849.388546135,145537.0744250647,116657.30546883012,148867.17824871503,167879.5448221883
2025-11-03,147369.4612227295,138896.27858340394,112561.84861050022,139612.66278608853,141053.53115382386,145028.5634082969,116503.14128306691,148612.75165208883,168194.59894847102
2025-11-04,145852.2424017221,138015.5879140581,111801.02193254247,138549.75749083556,139797.91358259256,144426.7331770925,116012.78383340457,147812.05008252655,166200.8970555881
2025-11-05,146293.92513467476,138374.19932211368,112111.86894778888,138919.497966265,140166.6044246048,144773.04844018095,116269.53141639504,148170.83398147003,166776.85538019871
2025-11-06,144930.81835792106,137520.14766186368,111411.76316136707,137947.41085826413,139037.5729966522,143906.1489813263,115464.49554483582,147169.5159516322,164987.44639732724
2025-11-07,145061.12206641617,137610.23093521566,111537.10289279492,137998.35548423824,139151.94060321315,144048.56318696938,115671.18540638615,147259.7366440245,165149.89618119175
2025-11-10,147033.98650613203,138579.49682559332,112274.00823093565,139068.7575311441,140795.02475838835,145032.88694729676,116499.89247245378,148384.47644480478,167726.94047977007
2025-11-11,147290.43223929513,138738.22516650212,112367.02986696377,139063.86250966793,141034.01598819008,145214.1065447368,116473.97552248971,148391.10556138106,168110.91269617714
2025-11-12,147358.51557333564,138692.6205746614,112323.96156110607,139038.41238966773,141096.92287341462,145174.78437630043,116489.59273613777,148380.06914722364,168204.4443899173
2025-11-13,145431.4218540961,137384.81021532716,111227.42737343068,137673.89582671755,139337.0949257031,143797.8549855742,115285.7045655826,146923.31778789856,165413.2617398812
2025-11-14,145426.00440148092,137293.18829177832,111165.86758402649,137678.6978273761,139334.9359571358,143700.54103448935,115335.96468152502,146933.35487330475,165386.1867759038
2025-11-17,144356.37787447186,136710.82378056203,110674.94916601352,137006.01687561127,138357.136753035,143141.32502030995,114861.44756418845,146251.24811857904,163845.3751895523
2025-11-18,143405.976604573,136411.68246350245,110344.03429442065,136472.56765065447,137489.41814311588,142864.6153388072,114368.72110325798,145730.30568277996,162469.47474742695
2025-11-19,143843.34827488085,136372.12170269157,110345.5530867491,136544.85323041197,137889.50311256762,142781.0776997336,114369.50445734202,145775.11951204637,163097.12163963082
2025-11-20,142119.02728369375,135164.89462068706,109358.52273355795,135227.65172277074,136313.78481227046,141533.30719249137,113271.56146350682,144370.2325227082,160611.14767443112
2025-11-21,143243.20462220671,136045.453725131,110086.80156147026,135984.310606874,137343.92860403375,142446.7245959118,113848.87663332984,145163.24592103975,162211.0319094606
2025-11-24,144907.6914760648,136969.7795996664,110779.61287868055,136984.58845613082,138748.53485350398,143425.49399323075,114712.22205583134,146242.72992392004,164598.55146019693
2025-11-25,145990.39445619486,137650.59534537635,111391.95051074734,137606.59806422875,139667.03500710012,144100.94357319188,115155.6864750761,146861.50537209396,166146.74712763316
2025-11-26,146789.41746655837,138164.8732154569,111828.03154566309,138162.80559428356,140343.47252811646,144669.95769408002,115747.3212163629,147480.90511500233,167293.74105613123
2025-11-28,147432.09167753247,138763.72737713694,112298.22898875161,138727.27162274887,140891.16160400776,145318.2065099163,116251.77624401229,148104.87358572293,168206.90575027882
2025-12-01,146904.4947796921,138354.8883819612,111904.78624761132,138455.93732979358,140448.20424112375,144801.72610035853,115802.97215726969,147736.54605424264,167438.96131746462
2025-12-02,147129.454974381,138644.65412884875,112157.49308781013,138791.99797136526,140643.43188535483,145074.97212766827,116013.95800494944,148081.1668188349,167749.0927230242
2025-12-03,147535.06343264124,138896.51758349309,112433.38469504936,139082.01060259566,140987.43375300666,145310.23543512108,116221.3850353074,148359.6263632015,168329.973768358
2025-12-04,147623.61497161433,139099.0433981921,112634.06874238425,139269.0125587695,141063.92779060555,145567.181103199,116339.97979528962,148581.14044176333,168453.04178643718
2025-12-05,147851.78643623373,116998.06776654754,101457.54213752403,114934.9701650691,141259.97744759935,135478.14247041417,96600.58709603942,133737.2118481154,168773.0186334431
2025-12-08,147504.51167386855,116893.1539201094,101124.47599670745,114962.18742437809,140968.96072972825,135077.64838467847,96467.92288733525,133458.3084251973,168265.97839895682
2025-12-09,147410.79469364276,116947.97290373144,101148.3093837354,115034.2670188353,140893.53097431542,135071.49956659586,96520.37835730916,133455.96891294196,168120.75813762337
2025-12-10,148182.62378464578,117320.59823690708,101531.7505524834,115371.6172926633,141544.6068234978,135648.95709033884,96849.88893748877,134030.91113757683,169235.75438142088
2025-12-11,148458.26389868848,117347.08934782725,101594.13546599499,115327.42317592946,141778.7962043482,135781.7146737157,96867.48104045518,134137.2233069545,169629.57203927427
2025-12-12,147211.72785354132,116510.67350048407,101232.4792217876,114375.42250232618,140735.4140741384,135325.3854482704,96226.63659476844,133510.02663282928,167805.70401134063
2025-12-15,147040.85028472164,116371.2449252084,101259.09419809711,114156.57628107799,140587.26546745896,135331.71642060604,96134.83421278986,133452.22708102068,167552.1838940975
2025-12-16,146740.2535218431,116317.75641163619,101210.95362654378,114146.63127647761,140324.26621141692,135225.10691300768,96095.7713551876,133359.13840323826,167094.37086684292
2025-12-17,145520.44245252438,115506.59408965056,100662.10173055265,113288.55431750325,139253.05229075448,134506.85746053947,95447.81588043117,132545.9548231351,165255.73467673978
2025-12-18,146359.17091079373,116116.25439895614,101108.06280099395,113925.34649584226,139992.85062120127,135033.40990791915,95962.83315031002,133137.31785598054,166503.6443800628
2025-12-19,147373.21727338328,116655.78788840714,101289.27455370246,114596.68156192767,140888.31194233714,135338.07723503315,96359.41951124436,133591.95167318123,168008.3645471603
2025-12-22,148069.02124635567,117002.94375920073,101606.53993795428,114910.49877133762,141499.87849718233,135801.0973683686,96648.66861219988,134047.61380557055,169055.0379712188
2025-12-23,148581.89894229916,117270.23385097845,101864.0054537654,115152.70932519059,141950.49396552914,136147.6669293946,96863.39460716367,134357.5370431088,169827.70019228084
2025-12-24,148989.82197731096,117533.04263968657,102164.13343960198,115360.00166072098,142421.33389080426,136551.56219108863,97069.41082955361,134706.16602837504,170425.093986201
2025-12-26,148990.22374544034,117556.87776841123,102139.35132645964,115400.69924696046,142407.99995441016,136511.91914897002,97076.69032171759,134683.37015297305,170407.81400042647
2025-12-29,148587.843397924,117403.97958232099,102030.95976918186,115221.81571876652,141909.68569326168,136383.54755982917,96935.95368565217,134518.2177392155,169800.54592892085
2025-12-30,148454.26443559807,117372.29379083212,102092.294464155,115146.73504475769,141739.79937525297,136468.6675803058,96912.05429604961,134538.5823735804,169593.18609962627
2025-12-31,147624.6413764864,116893.86241254165,101712.36672262536,114687.7289458325,140708.92342045705,135970.3815436011,96523.23870947973,134023.3520783947,168336.6842768768
2026-01-02,147845.36868006867,117058.9299104309,101675.35984923181,114849.70470764178,140963.3023616045,135994.66934867072,96638.27538830017,134130.57900073196,168645.25545142233
2026-01-05,148591.60843359874,117278.83370412665,101995.71445530957,115047.39370523985,141885.16595092503,136519.35162989548,96863.09089929919,134617.9320145694,169768.4545267681
2026-01-06,149265.2652417722,117551.09906605311,102202.39058980174,115322.91776621107,142714.01158241043,136746.82012153833,97224.4515400352,134989.46045634456,170778.09940988108
